id	NA06984	NA06985	NA06986	NA06989	NA06994	NA07037	NA07048	NA07051	NA07056	NA07346	NA07347	NA07357	NA10847	NA10851	NA11829	NA11830	NA11831	NA11832	NA11840	NA11843	NA11881	NA11892	NA11893	NA11894	NA11918	NA11920	NA11930	NA11931	NA11992	NA11993	NA11994	NA11995	NA12004	NA12005	NA12006	NA12043	NA12044	NA12045	NA12058	NA12144	NA12154	NA12155	NA12156	NA12234	NA12249	NA12272	NA12273	NA12275	NA12282	NA12283	NA12286	NA12287	NA12340	NA12341	NA12342	NA12347	NA12348	NA12383	NA12399	NA12400	NA12413	NA12489	NA12546	NA12716	NA12717	NA12718	NA12749	NA12750	NA12751	NA12760	NA12761	NA12762	NA12763	NA12775	NA12776	NA12777	NA12778	NA12812	NA12813	NA12814	NA12815	NA12827	NA12829	NA12830	NA12842	NA12843	NA12872	NA12873	NA12874	NA12889	NA12890
ENSG00000226143.1	0.156724444240166	0.0409716774034826	0.362181831933791	0.0600260781096932	0.240482710053746	0.460587267322702	0.165341768318872	0.201118835834599	0.367416076115241	0.215775031246773	0.221409758951191	0.251436079448376	0.28802545903486	0.308441509841088	0.0475105031677477	0.00800480049178237	0.152968307226311	0.129082687352681	0.0576082193761452	0.231048229168801	0.28536611623257	0.297978634819067	0.0648039084916366	0.0984660291946354	0.179613018380034	0.163115177749534	0.130587246726889	0.0521743435853644	0.155748292005143	0.0692387037888411	0.123839213895261	0.311632707924803	0.105328826440309	0.355563463765155	0.143128585697585	0.223530939690589	0.135295788768476	0.0804002907390871	0.260022530835575	0.227369607952691	0.06919027894199	0.253367142522095	0.226745338471396	0.214747766012125	0.194253003027471	0.286035186655971	0.214481361931773	0.317352256327576	0.269169102588031	0.0466624737930643	0.474971533083842	0.477383171470632	0.144278455646236	0.122950908754306	0.217002737946969	0.137831699174851	0.733423483131642	0.027872182702874	0.239830242806467	0.258756980948682	0.0826584503100565	0.180968603549846	0.0646300559175271	0.125259728654002	0.0948297789750951	0.183727700154081	0.237723327434145	0.113950006450821	0.169335140110016	0.148081780566853	0.313303885578819	0.121182710285536	0.36167847331782	0.19733484825718	0.284606746025996	0.0302394128508597	0.216305651950477	0.139400059563161	0.221743680074224	0.232885574819507	0.0995151455078531	0.0338559893072242	0.14892225160725	0.169437018237612	0.214201923851018	0.294955419937911	0.154883678244932	0.147341096768113	0.148434260057632	0.124303057276591	0.384311268740282
ENSG00000125846.11	5.472259119975	3.82343268774307	6.12340038802001	5.66064929436336	4.50128324055669	4.89696123848036	8.18023269572392	8.90228006398069	5.1158003569944	3.8392079390274	4.46736485485467	10.1061918575226	5.38602630508135	3.55665955472323	3.13900447537492	6.06808086656034	4.10623641088704	5.1242117878627	4.18683527627914	5.64553206153485	5.0663047520722	4.46091868773689	4.30118281158226	7.37615255838403	5.80130441068878	7.04989769041909	5.93157130399416	4.45471931399658	7.86009295121089	6.59037583281431	5.97483132406833	4.61965922685306	3.28349333789282	7.22103025501902	4.84776088869835	4.49639288664924	4.47922624312896	7.25380121812333	3.43734746198601	5.92915922061642	5.41199526406804	5.37721211661218	6.46661700291641	4.9542202526765	6.8708178024899	3.81471952251824	4.37558237398287	8.08162896518207	4.61833526696791	4.61726714291279	4.88685778118876	4.15886372305306	3.34307678619272	5.74016500909555	4.38900934313258	6.70795293724607	5.79809816130375	4.46886086682856	4.08786225640075	4.93431901608432	7.36226457427249	6.5860708471959	7.01496012001816	4.8995551197825	5.41080264314891	7.144594791789	4.57592999066297	4.61067121766282	6.34344716814525	11.9805205556004	6.49480538222671	4.69597640260408	5.03392713986355	5.66676389887385	4.42439399904797	8.29622349988114	5.40978437831268	4.1527418429025	3.10132188546333	4.35197489597581	4.26439847954697	4.33905449741751	4.65692259825713	8.41416074681621	4.82100962274154	3.26774820718479	4.90340499516006	4.32865100366051	7.06444163793574	5.54907975224854	4.01467391829209
ENSG00000177410.8	148.774495432419	118.246189631812	135.848622986185	135.290183697529	124.115940853896	125.828575370839	117.930368324249	130.072589682287	128.237166426717	119.239113211973	115.36594001591	119.621232364081	155.510960693618	125.117187058569	122.768241765043	124.099176391238	98.1897923107144	130.417798742296	163.360479213388	136.444652319867	114.130470019117	138.437315928474	118.913727792443	165.68527795749	132.2107136392	153.530646613095	144.826172165577	116.870569517577	150.72864724748	134.17728305049	128.282800271467	132.791965131911	103.202601706834	128.051342201047	149.6534172749	145.250237572381	87.4806777609533	115.434906316841	77.8225186597497	106.547446945167	111.537570443039	120.851758169241	110.806766984761	115.088687664701	126.360118048885	115.47913369551	110.913242712107	126.414738075735	100.095654366513	109.3097892144	165.577985413803	120.016661174805	112.76089224252	112.453136450209	126.149938841783	160.979340493525	92.9995861962186	124.455859607513	124.669231834445	148.905689220417	119.836198704811	139.704277342111	126.446001289201	83.736654290424	145.528700309544	114.779705250051	129.375911900259	141.489305314864	106.495498711921	117.623182657528	126.9243079017	97.7814788116304	94.4163324199971	149.197037190717	123.765884608741	115.211901194219	128.379501183883	121.000221894802	150.104091441481	99.3379007762177	114.189809881555	151.947225168105	117.549211020473	100.579960884891	96.2503519720214	158.550384848208	107.87704568436	98.5860395391436	124.739531552631	93.0784524311986	167.160459112955
ENSG00000235167.1	0.180643071298321	0.131148572734442	0.503880679152357	0.0243133536070335	0.0575844182587659	0.772743572253252	0.0449459085887318	0.000790760606592888	0.230197503882598	0.228789331121344	0.188903495560919	0.132674596105461	0.277743580862567	0.113073810407853	0.324987210487084	-0.032045565838951	0.498454441180611	0.200346299191025	0.10141186372962	2.89102500690501	0.278734218364514	0.0190637925966825	0.121017758854795	0.204829660063349	0.139101489028251	0.245876032200242	0.135591591145639	0.154926603060046	0.109129342329824	0.145151616412909	0.191578986288981	0.276627787666737	0.307073715489719	0.115981788116834	0.205499967087566	0.500663399163949	0.270889155521479	0.450272043466688	0.266599873178172	0.242667488912053	0.0900501841929848	0.258789264689049	0.0165951978077732	0.276486708085263	0.237412758001091	0.864169779209324	0.0553273794182932	2.39012637293352	-0.247138876884392	0.803975537949189	-0.0345395449013136	0.0181292893644437	0.773415061551771	0.166737357415415	0.0917775313672987	0.024287701331814	0.0329233759689979	0.0355830281770862	0.95820498542158	-0.0368424636783459	0.257776243985328	0.127047262962749	-0.00349412328932461	0.521496699767283	0.216174738986033	0.139062239958236	0.502314297142556	0.0470787965430907	0.132357113235284	-0.0197279141746129	0.0813274713400619	0.182038027086194	0.57072774280823	0.160009428349636	0.501884665238355	0.0996375967628363	0.0857985740799346	0.0572440334788747	0.115394170865136	0.165622996140494	0.113237135825918	0.0870719546144737	0.321807400996037	0.175348498132123	-0.0227510217917611	0.127025686421036	0.101264895141034	0.0653731022699819	0.327201462738961	0.183430314139763	0.0773451364739047
ENSG00000230568.1	8.10405405776223	5.80156165355884	7.46683301619175	6.33855134337471	6.71490090198047	7.11000649150436	7.34196269848073	5.30118775640545	6.59210570955814	8.06386319033453	5.90787047479108	6.65558811308945	6.74409800546447	7.63775688204568	7.10842717554078	5.17231348658983	5.68325978536861	5.73645609330444	6.41219105701134	6.20863505511775	6.57082396869302	6.96542785868452	5.79762925208542	6.32861772727275	5.9276956376821	6.54021362186393	5.50654897139552	7.08284967780657	6.38496635166977	5.79340277022799	5.48230729698775	5.85118344559006	4.9820842758242	8.48060040960854	6.76885113159094	6.87765902493018	8.29490440578024	5.49140713183103	7.63397014816361	6.71532288205655	5.08088153522981	7.70123795356101	6.31502449322075	5.10188327798553	5.69941207937971	5.0472231566936	6.5753497476274	6.19739914739372	5.75608784973476	6.80283900949265	6.87506250715303	5.55548289973284	5.93171711552355	6.36362362325547	6.65529253180189	6.77099806805617	5.62632520041044	6.83286062832617	5.3168365292909	6.58348658344901	6.55716034806405	6.34882212018523	6.51250864833355	6.70268892515048	6.5098713363158	4.57762587925451	5.63917295696082	6.60960426720846	6.99612398946379	7.13595895808765	6.46632921501455	6.77585799206439	6.60949957600659	5.79094517225922	5.94113154628763	7.11641139899297	6.53055271230105	5.69474292081348	6.38631631486738	5.08064973432517	6.63069551113231	6.90131523786196	5.26652394606617	5.96845731416541	7.11900780314771	5.93951118335271	6.41634834421225	5.25424258191751	5.4424500285193	5.67966582318226	5.45860638347808
ENSG00000100982.6	13.0348198352237	12.3368522281758	12.0182781759071	13.2680104261663	9.48775887319854	11.9276662454569	10.0291582153333	11.8882447893582	14.4599950308729	11.2744828294374	8.83646879513571	10.2908721410168	12.3402454977996	10.8719945544835	9.41001330735467	10.1585154300916	12.5602779087494	11.010194285032	11.2653849523207	9.96282594076251	11.0329235638079	10.9604469950561	10.7458084904513	12.3217966207036	15.5495587706917	12.3816151401451	10.917670225289	10.2920546055161	14.1972914412869	17.8661139383058	11.5900289671188	12.4896793162868	9.09956497772141	13.3647803092872	12.2348275002668	11.2679804854388	10.7390109058373	9.30583757057024	12.0950269844228	11.4633008196834	12.0609967424524	13.4850961885024	11.6653961147063	14.669240130614	10.5103491567963	11.5893134875671	10.78277608728	11.2947993245767	9.88307389169372	14.5373669660505	10.4519923786659	13.1269436941662	8.61780956387166	11.4101934684666	8.70725892631479	10.5840814126595	8.34774174971861	10.5610480631254	10.1915328200679	10.9338234155766	8.97195586931306	11.0763521075429	11.0107802296133	8.18291769059097	13.876582787316	11.7095444472195	9.41893898701136	10.8505675186222	9.87975403139606	12.2574108297272	11.9282674518971	12.0474849199947	13.7850578155897	11.9847688491598	9.98687062166103	10.4014193089424	11.4270651456363	11.1411671012076	12.4065018456675	11.1289302643512	10.0450676738748	11.7765196468781	12.8291284132593	13.0108942750622	9.64833864236007	13.611276340218	13.0229541789435	10.1326542177076	10.9861255702675	10.1783290316555	12.4196706325385
ENSG00000101439.4	36.7724186999466	14.0137055021526	12.2299126985175	24.8010769469231	26.7365858657737	28.7488193280695	25.0098120681779	31.3375782558295	25.1205128869813	28.0645886452875	95.5556460015774	30.8912715588857	9.32343631538389	30.7466329490688	23.7254261090942	52.8820410376302	41.7287452474593	19.558357287414	18.3902595458017	19.0108823561303	26.5944218451346	36.7241597385401	12.7192712705311	21.0798908123828	37.0359919102103	15.8243999860501	25.4237974133358	21.8895074900743	15.3857027984092	6.48022459284621	17.2127309166504	24.6209722577304	9.41261151493932	16.3843372493169	19.0089777684133	15.5439186037446	28.5122746638844	34.9789736602904	64.4529821330037	31.8083436476132	17.4113351947977	20.058310246868	20.6871270792707	13.7633762866126	21.1040755143225	26.267107558187	13.4261868794431	27.6557956640497	24.3023392585444	18.5428812510137	18.0945606210824	31.3660723195464	53.4904481237207	71.4737424604779	26.386464048106	20.7876150341601	24.1170750211958	23.709097020524	12.0465348696296	18.4286562652214	41.0419108463189	24.2744285219075	15.1250940652293	29.5482124866483	36.6827015258712	27.6033661306052	28.9293534071609	21.9223932220273	23.1318522510744	27.2354749037085	24.8251500438066	21.5116308229654	9.2223835865483	11.7966156935626	6.82545095891669	11.1672401576245	18.1503820755577	21.273285037104	10.8509691683417	18.0040573894887	3.30804051659806	12.7395785665071	37.819119367858	21.9018556796304	66.0686458629901	31.7819174700812	22.4596030073357	14.6475272868265	25.6596324205427	15.4907729235237	44.2649703899583
ENSG00000125869.4	4.28663639860187	-0.545640145768951	0.85649757201173	8.81611697808049	7.51353775201363	5.03744883788206	25.5020189336383	-0.506416800394663	0.230455611477827	0.945287319107141	1.77997503622949	-2.46342214358905	1.89696124252355	12.6483073346418	-3.1492266031972	2.008931371151	9.038986850577	1.18915579643593	4.16794574130172	52.3039632857966	2.96823775032705	26.1159951704215	1.35958712703973	3.41358978238715	3.63823032454181	0.664700949424947	26.0431830883991	8.64460314584178	6.40209629050137	7.5048697375411	3.17794960652188	4.03819080861912	-1.09409665847902	1.92125857519263	2.10298554343033	2.10174146823087	0.544722428081119	1.44370987713252	0.629277586655743	3.7718422473007	1.71926314912989	3.67527497805371	0.291330138394858	1.84327968581443	-1.69655790496148	14.4164443205104	-0.491237142376753	0.275821097326462	9.74530336659518	2.31996550287616	-1.36220994958352	2.02797099301579	48.1575419454279	41.9168498591709	0.796172469248535	16.082117166597	2.50593914850529	10.522478189875	0.970583710111129	0.0732978220003746	27.0797832335838	-0.0568761703208907	14.5552964354086	2.00066685477516	-2.19212136952632	2.99810165811396	3.91911537952405	1.4382512104319	2.33710994969809	-0.802046405154266	6.16226702733216	5.63580325384153	2.60904310807886	-0.907310191091625	-1.95734244547269	2.64862670100023	3.87067435182427	5.27526346902461	2.2483906050873	9.78802274477588	1.39651832642325	-1.67424612091089	10.6291969061493	-0.245084183300547	4.87700132643075	3.23407193645917	3.1378942768209	0.557070073555018	0.807698915725363	2.95393260764602	4.5824085584243
ENSG00000149474.7	7.65125162420442	11.8192283011789	13.5844495625791	10.8066903764286	7.58121617564154	7.20651505828787	9.24159628062561	8.98653545965941	9.16622906957416	10.8543933915249	7.41995270178676	7.21174917551706	6.94413126120521	6.34223333678537	8.51975789663886	6.83615001590202	8.71428961593612	7.09000868747237	6.7003138077505	7.21580094125016	7.00008701268176	9.65470402167484	6.93603731906991	9.98058006480514	6.58497902136288	8.61755400300485	6.47729593294498	5.82971095216031	8.04688011168812	11.08609524953	7.78914802003841	6.79059153424362	7.02897310786896	7.90279774444364	7.90879274339124	9.43807467362929	6.57422439082683	6.14981573856518	6.56479858197428	6.5693734251265	8.38978264582052	6.18799548397531	6.05121979171929	10.7376282432749	7.72444292788932	8.06076447860454	7.72492146389231	8.19617863413558	7.09623743710408	8.73267003638066	7.53271354728825	7.16118857584813	8.17735186633122	10.9383410476238	6.65324012771779	6.05879452508585	8.68190734360804	5.32547950468071	7.34700746224874	7.23468767160453	5.81036922102261	7.40696161570774	8.58994809603541	6.89234462390422	7.53345529877693	7.39313814065624	7.75986645215293	7.36184573256807	7.15599157060302	5.28802849770353	9.07714495871171	7.90813634487058	7.96660595827094	6.41821150709011	8.37342760932601	7.93366566076076	7.68293274905001	8.61557821346068	7.46024718839648	8.44336042623761	8.79255298003264	16.7858663909911	8.05511086919999	10.7731698976923	7.73273329439823	6.47378754665609	8.66510303013407	7.80627273152011	7.691673469764	8.81451503164471	6.14019823117512
ENSG00000088340.10	0.533288486789583	0.337410352232413	0.269522508556753	0.750307817946689	0.272398959782738	0.450774360176497	0.0665165451735207	0.303812912056826	0.360972827363347	0.393932343150559	0.800677607047863	0.918685376619999	1.0013806296553	0.804618223584404	0.432548822076752	0.552831913097663	0.482113317205435	0.381898472163756	0.840638761583013	0.31359648581219	0.611702590011575	0.871489525481703	0.551444961298979	0.612291616229694	0.630682170570146	0.896238513654097	0.315898066041177	0.646300290958304	0.736587838990399	0.828143956143568	0.636756373363871	0.588158025845319	0.389079487814665	1.17067963640751	0.599398093363317	0.751505892862061	0.886513484722463	0.559823806929393	-0.00377611482127282	0.807034705125757	0.515224383543233	1.07147844054449	0.415048770894552	0.635341807893914	0.448352539315924	0.538062140858805	0.745506535666	0.397085489557531	0.228779802182228	0.431399520696192	0.854351020571535	0.476465160090019	0.108206993589987	0.599581947292468	0.634370661680165	0.216011576848775	0.320319930553194	0.683040072505028	0.290129942957383	0.515985013878593	0.160524508729489	0.663520344051874	0.193572023298887	0.531037579935586	0.630752264505941	0.594376533070369	0.983973128858509	1.03404761332347	0.384612612813088	0.244683926999485	0.351750426246916	1.16834133623752	0.755087211397919	0.599962238532193	0.239547266332517	0.453561877310061	0.577875792229161	0.302841547350777	0.455148526968483	1.04353946984619	0.438192694195535	0.63517817691169	0.291478436467945	0.934307855563235	0.0394132320003503	0.676370185571516	0.355912302227588	0.848042599984466	0.55024440812576	0.762530958634333	0.731623806832499
